codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,outras,
65771,65771,65771,65771,ACIDENTE,PONTA GROSSA,PR,SBPG,23/09/2016,14:25:00,SIM,FINALIZADA,A-126/CENIPA/2016,SIM,2017-06-22,,
65743,65743,65743,65743,ACIDENTE,MARINGÁ,PR,SBMG,24/09/2016,20:16:00,SIM,FINALIZADA,A-127/CENIPA/2016,SIM,2018-11-07,,
65749,65749,65749,65749,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SDVH,24/09/2016,13:35:00,SIM,FINALIZADA,IG-128/CENIPA/2016,SIM,2019-10-28,,
65757,65757,65757,65757,INCIDENTE,LONDRINA,PR,SBLO,24/09/2016,18:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
65795,65795,65795,65795,ACIDENTE,ELDORADO DO SUL,RS,SIXE,24/09/2016,15:30:00,SIM,NULL,NULL,NÃO,NULL,,
65745,65745,65745,65745,ACIDENTE,CURITIBA,PR,SBBI,26/09/2016,18:07:00,SIM,FINALIZADA,A-129/CENIPA/2016,SIM,2017-06-22,,
65766,65766,65766,65766,INCIDENTE,CAMPO GRANDE,MS,SBCG,28/09/2016,21:08:00,SIM,FINALIZADA,***,NÃO,NULL,,
65770,65770,65770,65770,INCIDENTE,SÃO PAULO,SP,****,28/09/2016,15:06:00,SIM,FINALIZADA,***,NÃO,NULL,,
65768,65768,65768,65768,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,29/09/2016,13:05:00,SIM,FINALIZADA,***,NÃO,NULL,,
65797,65797,65797,65797,INCIDENTE,PORTO ALEGRE,RS,SBPA,05/10/2016,08:56:00,SIM,FINALIZADA,***,NÃO,NULL,,
65794,65794,65794,65794,ACIDENTE,PIRACANJUBA,GO,****,07/10/2016,18:00:00,SIM,NULL,NULL,NÃO,NULL,,
65929,65929,65929,65929,ACIDENTE,IPIRANGA DO NORTE,MT,****,07/10/2016,18:00:00,SIM,FINALIZADA,A-130/CENIPA/2016,SIM,2021-12-30,,
65799,65799,65799,65799,ACIDENTE,SOCORRO,SP,####,08/10/2016,13:00:00,SIM,NULL,NULL,NÃO,NULL,,
65800,65800,65800,65800,INCIDENTE,SALVADOR,BA,SBSV,08/10/2016,16:18:00,SIM,FINALIZADA,***,NÃO,NULL,,
65808,65808,65808,65808,ACIDENTE,JUQUIÁ,SP,****,08/10/2016,12:18:00,SIM,FINALIZADA,A-131/CENIPA/2016,SIM,2018-05-10,,
65840,65840,65840,65840,INCIDENTE,CAMPO GRANDE,MS,SSKG,10/10/2016,13:10:00,SIM,FINALIZADA,***,NÃO,NULL,,
65809,65809,65809,65809,ACIDENTE,MOGI MIRIM,SP,SDMJ,11/10/2016,16:15:00,SIM,NULL,NULL,NÃO,NULL,,
65810,65810,65810,65810,ACIDENTE,ALEGRETE,RS,****,11/10/2016,18:29:00,SIM,FINALIZADA,A-132/CENIPA/2016,SIM,2017-05-26,,
65813,65813,65813,65813,ACIDENTE,CARACARAÍ,RR,****,12/10/2016,20:30:00,SIM,FINALIZADA,A-133/CENIPA/2016,SIM,2018-05-17,,
65818,65818,65818,65818,INCIDENTE,FOZ DO IGUAÇU,PR,SBFI,12/10/2016,16:08:00,SIM,FINALIZADA,***,NÃO,NULL,,
65820,65820,65820,65820,INCIDENTE,TAUBATÉ,SP,SBTA,12/10/2016,16:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
65865,65865,65865,65865,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,12/10/2016,02:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
65815,65815,65815,65815,ACIDENTE,CANELA,RS,SSCN,13/10/2016,15:15:00,SIM,FINALIZADA,A-134/CENIPA/2016,SIM,2018-05-10,,
65854,65854,65854,65854,INCIDENTE,SÃO PAULO,SP,SBMT,13/10/2016,18:47:00,SIM,FINALIZADA,***,NÃO,NULL,,
65827,65827,65827,65827,INCIDENTE,MANAUS,AM,SBEG,14/10/2016,13:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
65844,65844,65844,65844,INCIDENTE,GUARULHOS,SP,SBGR,15/10/2016,02:10:00,SIM,FINALIZADA,***,NÃO,NULL,,
65825,65825,65825,65825,ACIDENTE,NOVA ODESSA,SP,SIQK,16/10/2016,20:00:00,SIM,NULL,NULL,NÃO,NULL,,
65824,65824,65824,65824,INCIDENTE,FORTALEZA,CE,SBFZ,17/10/2016,20:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
65843,65843,65843,65843,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SDVH,17/10/2016,19:30:00,SIM,NULL,NULL,NÃO,NULL,,
65839,65839,65839,65839,ACIDENTE,SANTA VITÓRIA DO PALMAR,RS,****,18/10/2016,18:00:00,SIM,FINALIZADA,A-135/CENIPA/2016,SIM,2017-05-02,,
65864,65864,65864,65864,INCIDENTE,LONDRINA,PR,SBLO,19/10/2016,15:20:00,SIM,FINALIZADA,***,NÃO,NULL,,
65834,65834,65834,65834,ACIDENTE,IBIRÁ,SP,****,20/10/2016,11:00:00,SIM,FINALIZADA,A-136/CENIPA/2016,SIM,2017-10-27,,
65876,65876,65876,65876,INCIDENTE,PORTO ALEGRE,RS,SBPA,20/10/2016,09:42:00,SIM,FINALIZADA,***,NÃO,NULL,,
65835,65835,65835,65835,ACIDENTE,RECIFE,PE,SBRF,21/10/2016,09:30:00,SIM,FINALIZADA,A-137/CENIPA/2016,SIM,2021-03-29,,
65863,65863,65863,65863,ACIDENTE,BENEVIDES,PA,****,23/10/2016,10:30:00,SIM,NULL,NULL,NÃO,NULL,,
65866,65866,65866,65866,INCIDENTE,FLORIANÓPOLIS,SC,****,23/10/2016,13:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
66051,66051,66051,66051,ACIDENTE,VALE VERDE,RS,****,23/10/2016,12:30:00,SIM,FINALIZADA,A-143/CENIPA/2016,SIM,2017-05-02,,
65867,65867,65867,65867,ACIDENTE,ARAMBARÉ,RS,****,24/10/2016,18:30:00,SIM,FINALIZADA,A-138/CENIPA/2016,SIM,2017-06-22,,
65878,65878,65878,65878,INCIDENTE,CAMPINAS,SP,SBKP,25/10/2016,10:40:00,SIM,FINALIZADA,***,NÃO,NULL,,
65893,65893,65893,65893,ACIDENTE,ESPUMOSO,RS,****,25/10/2016,12:50:00,SIM,FINALIZADA,A-139/CENIPA/2016,SIM,2018-05-10,,
65892,65892,65892,65892,ACIDENTE,CORIBE,BA,###!,26/10/2016,17:50:00,SIM,FINALIZADA,A-140/CENIPA/2016,SIM,2017-05-26,,
65920,65920,65920,65920,INCIDENTE,JOÃO PESSOA,PB,SBJP,26/10/2016,22:07:00,SIM,FINALIZADA,***,NÃO,NULL,,
65890,65890,65890,65890,INCIDENTE,GUARULHOS,SP,SBGR,27/10/2016,13:40:00,SIM,FINALIZADA,***,NÃO,NULL,,
65923,65923,65923,65923,ACIDENTE,NOVA GRANADA,SP,SING,27/10/2016,09:30:00,SIM,FINALIZADA,A-141/CENIPA/2016,SIM,2021-09-17,,
65916,65916,65916,65916,INCIDENTE,CAMPINAS,SP,SBKP,28/10/2016,19:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
65934,65934,65934,65934,ACIDENTE,JATAÍ,GO,SWJW,28/10/2016,18:00:00,SIM,ATIVA,A-142/CENIPA/2016,NÃO,NULL,,
66037,66037,66037,66037,INCIDENTE,SÃO PAULO,SP,SBMT,28/10/2016,19:53:00,SIM,FINALIZADA,***,NÃO,NULL,,
65921,65921,65921,65921,ACIDENTE,BLUMENAU,SC,SSBL,29/10/2016,18:30:00,SIM,FINALIZADA,A-144/CENIPA/2016,SIM,2017-05-02,,
65922,65922,65922,65922,INCIDENTE,MACAÉ,RJ,****,30/10/2016,15:59:00,SIM,FINALIZADA,***,NÃO,NULL,,
65931,65931,65931,65931,INCIDENTE,LONDRINA,PR,SBLO,01/11/2016,13:10:00,SIM,FINALIZADA,***,NÃO,NULL,,
65972,65972,65972,65972,INCIDENTE,LONDRINA,PR,****,01/11/2016,14:51:00,SIM,FINALIZADA,***,NÃO,NULL,,
65963,65963,65963,65963,INCIDENTE,SALVADOR,BA,SBSV,03/11/2016,23:53:00,SIM,FINALIZADA,***,NÃO,NULL,,
65936,65936,65936,65936,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,04/11/2016,21:55:00,SIM,FINALIZADA,***,NÃO,NULL,,
65994,65994,65994,65994,INCIDENTE,SÃO PAULO,SP,SBMT,06/11/2016,16:06:00,SIM,FINALIZADA,***,NÃO,NULL,,
65953,65953,65953,65953,INCIDENTE,JUNDIAÍ,SP,SBJD,07/11/2016,11:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
65978,65978,65978,65978,INCIDENTE,UBERLÂNDIA,MG,SBUL,07/11/2016,19:48:00,SIM,FINALIZADA,***,NÃO,NULL,,
65980,65980,65980,65980,ACIDENTE,ALTO PARAÍSO DE GOIÁS,GO,****,08/11/2016,16:00:00,SIM,FINALIZADA,A-146/CENIPA/2016,SIM,2021-09-17,,
65981,65981,65981,65981,INCIDENTE GRAVE,RIO NEGRINHO,SC,****,08/11/2016,16:15:00,SIM,FINALIZADA,IG-145/CENIPA/2016,SIM,2019-01-29,,
65974,65974,65974,65974,INCIDENTE,UBATUBA,SP,SDUB,09/11/2016,14:35:00,SIM,FINALIZADA,***,NÃO,NULL,,
65990,65990,65990,65990,INCIDENTE,CAMPINAS,SP,SBKP,10/11/2016,20:40:00,SIM,FINALIZADA,***,NÃO,NULL,,
65982,65982,65982,65982,ACIDENTE,SANTO AMARO DA IMPERATRIZ,SC,****,11/11/2016,13:00:00,SIM,FINALIZADA,A-147/CENIPA/2016,SIM,2020-04-22,,
65984,65984,65984,65984,INCIDENTE,BELO HORIZONTE,MG,SBPR,11/11/2016,15:28:00,SIM,FINALIZADA,***,NÃO,NULL,,
66005,66005,66005,66005,ACIDENTE,CAMPO GRANDE,MS,SSKG,14/11/2016,14:00:00,SIM,FINALIZADA,A-148/CENIPA/2016,SIM,2017-08-01,,
66048,66048,66048,66048,ACIDENTE,TRIUNFO,RS,****,14/11/2016,14:30:00,SIM,FINALIZADA,A-149/CENIPA/2016,SIM,2017-05-02,,
65998,65998,65998,65998,INCIDENTE,RECIFE,PE,SBRF,16/11/2016,20:10:00,SIM,FINALIZADA,***,NÃO,NULL,,
66007,66007,66007,66007,INCIDENTE,CURITIBA,PR,SBCT,16/11/2016,09:15:00,SIM,FINALIZADA,***,NÃO,NULL,,
66036,66036,66036,66036,INCIDENTE,JOAÇABA,SC,SSJA,17/11/2016,16:37:00,SIM,FINALIZADA,***,NÃO,NULL,,
66082,66082,66082,66082,INCIDENTE,ANDRADINA,SP,SDDN,17/11/2016,18:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
66019,66019,66019,66019,ACIDENTE,SANTA FÉ DO SUL,SP,SILT,18/11/2016,13:30:00,SIM,FINALIZADA,IG-150/CENIPA/2016,SIM,2018-05-10,,
66021,66021,66021,66021,INCIDENTE,LONDRINA,PR,SBLO,18/11/2016,11:55:00,SIM,FINALIZADA,***,NÃO,NULL,,
66022,66022,66022,66022,ACIDENTE,RIO DE JANEIRO,RJ,****,19/11/2016,21:20:00,SIM,ATIVA,A-151/CENIPA/2016,NÃO,NULL,,
66034,66034,66034,66034,ACIDENTE,SÃO SEBASTIÃO DO PARAÍSO,MG,****,19/11/2016,15:15:00,SIM,FINALIZADA,A-155/CENIPA/2016,SIM,2021-03-29,,
66020,66020,66020,66020,INCIDENTE,JUNDIAÍ,SP,SBJD,20/11/2016,18:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
66039,66039,66039,66039,INCIDENTE,PORTO SEGURO,BA,SBPS,23/11/2016,21:24:00,SIM,FINALIZADA,***,NÃO,NULL,,
66049,66049,66049,66049,ACIDENTE,TAPERA,RS,****,24/11/2016,10:10:00,SIM,FINALIZADA,A-152/CENIPA/2016,SIM,2017-08-01,,
66050,66050,66050,66050,INCIDENTE GRAVE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,28/11/2016,16:07:00,SIM,FINALIZADA,IG-153/CENIPA/2016,NÃO,NULL,,
66064,66064,66064,66064,INCIDENTE,BRASÍLIA,DF,SBBR,29/11/2016,19:40:00,SIM,FINALIZADA,***,NÃO,NULL,,
66065,66065,66065,66065,ACIDENTE,LAJEADO GRANDE,SC,****,29/11/2016,18:40:00,SIM,FINALIZADA,A-154/CENIPA/2016,SIM,2017-08-01,,
66081,66081,66081,66081,INCIDENTE,SÃO PAULO,SP,SBMT,01/12/2016,14:45:00,SIM,FINALIZADA,***,NÃO,NULL,,
66073,66073,66073,66073,INCIDENTE,FORTALEZA,CE,SBFZ,02/12/2016,19:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
66083,66083,66083,66083,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,02/12/2016,20:46:00,SIM,NULL,NULL,NÃO,NULL,,
66076,66076,66076,66076,INCIDENTE GRAVE,CARUARU,PE,****,03/12/2016,10:25:00,SIM,FINALIZADA,IG-156/CENIPA/2016,SIM,2017-06-22,,
66066,66066,66066,66066,ACIDENTE,SANTA VITÓRIA DO PALMAR,RS,###!,04/12/2016,12:00:00,SIM,FINALIZADA,158/CENIPA/2016,SIM,2017-05-26,,
66075,66075,66075,66075,INCIDENTE,PATO BRANCO,PR,SSPB,04/12/2016,18:23:00,SIM,FINALIZADA,***,NÃO,NULL,,
66078,66078,66078,66078,ACIDENTE,SÃO LOURENÇO DA SERRA,SP,****,04/12/2016,18:30:00,SIM,FINALIZADA,A-157/CENIPA/2016,SIM,2019-08-06,,
66430,66430,66430,66430,INCIDENTE,SÃO PAULO,SP,SBSP,04/12/2016,11:54:00,SIM,FINALIZADA,***,NÃO,NULL,,
66084,66084,66084,66084,ACIDENTE,CRUZ MACHADO,PR,****,05/12/2016,14:15:00,SIM,NULL,NULL,NÃO,NULL,,
66086,66086,66086,66086,ACIDENTE,MANAUS,AM,****,07/12/2016,11:50:00,SIM,FINALIZADA,A-162/CENIPA/2016,SIM,2018-11-07,,
66088,66088,66088,66088,INCIDENTE,SOROCABA,SP,SDCO,07/12/2016,15:43:00,SIM,FINALIZADA,***,NÃO,NULL,,
66089,66089,66089,66089,INCIDENTE,GUARULHOS,SP,SBGR,07/12/2016,20:45:00,SIM,FINALIZADA,***,NÃO,NULL,,
66090,66090,66090,66090,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,07/12/2016,19:10:00,SIM,FINALIZADA,A-163/CENIPA/2016,SIM,2017-08-01,,
66121,66121,66121,66121,INCIDENTE,GOIÂNIA,GO,SBNV,07/12/2016,10:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
66127,66127,66127,66127,INCIDENTE GRAVE,GOIÂNIA,GO,SBNV,08/12/2016,12:30:00,SIM,FINALIZADA,IG-164/CENIPA/2016,SIM,2018-09-04,,
66210,66210,66210,66210,INCIDENTE GRAVE,TAPES,RS,****,08/12/2016,10:30:00,SIM,FINALIZADA,A-165/CENIPA/2016,SIM,2017-11-30,,
66093,66093,66093,66093,ACIDENTE,ITAITUBA,PA,SNYR,09/12/2016,18:30:00,SIM,FINALIZADA,A-166/CENIPA/2016,SIM,2018-06-25,,
66094,66094,66094,66094,INCIDENTE GRAVE,ERECHIM,RS,****,10/12/2016,14:30:00,SIM,FINALIZADA,IG-167/CENIPA/2016,SIM,2018-05-10,,
66100,66100,66100,66100,ACIDENTE,NOVO HORIZONTE,SP,SDNH,10/12/2016,22:20:00,SIM,NULL,NULL,NÃO,NULL,,
66109,66109,66109,66109,INCIDENTE,PORTO ALEGRE,RS,SBPA,12/12/2016,09:34:00,SIM,FINALIZADA,***,NÃO,NULL,,
66128,66128,66128,66128,ACIDENTE,PRIMAVERA DO LESTE,MT,****,13/12/2016,19:30:00,SIM,ATIVA,A-168/CENIPA/2016,NÃO,NULL,,
66145,66145,66145,66145,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBCP,14/12/2016,16:05:00,SIM,FINALIZADA,***,NÃO,NULL,,
66129,66129,66129,66129,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,15/12/2016,13:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
66131,66131,66131,66131,ACIDENTE,SANTA VITÓRIA DO PALMAR,RS,****,15/12/2016,18:40:00,SIM,FINALIZADA,A-169/CENIPA/2016,SIM,2018-05-10,,
66140,66140,66140,66140,INCIDENTE,LONDRINA,PR,SBLO,15/12/2016,13:05:00,SIM,FINALIZADA,***,NÃO,NULL,,
66160,66160,66160,66160,ACIDENTE,SANTA HELENA DE GOIÁS,GO,****,15/12/2016,21:07:00,SIM,FINALIZADA,A-170/CENIPA/2016,SIM,2021-09-17,,
66273,66273,66273,66273,INCIDENTE,JUNDIAÍ,SP,SBJD,15/12/2016,14:20:00,SIM,FINALIZADA,***,NÃO,NULL,,
66155,66155,66155,66155,INCIDENTE,SÃO PAULO,SP,SBMT,19/12/2016,09:48:00,SIM,FINALIZADA,***,NÃO,NULL,,
66156,66156,66156,66156,ACIDENTE,TABATINGA,AM,****,23/12/2016,17:30:00,SIM,FINALIZADA,A-172/CENIPA/2016,SIM,2019-01-29,,
66158,66158,66158,66158,INCIDENTE,SÃO PAULO,SP,SBMT,23/12/2016,14:57:00,SIM,FINALIZADA,***,NÃO,NULL,,
66159,66159,66159,66159,ACIDENTE,NOVO HORIZONTE,SP,****,23/12/2016,10:00:00,SIM,ATIVA,A-171/CENIPA/2016,NÃO,NULL,,
66197,66197,66197,66197,INCIDENTE,PETROLINA,PE,SBPL,26/12/2016,09:15:00,SIM,FINALIZADA,***,NÃO,NULL,,
66192,66192,66192,66192,ACIDENTE,MARAÚ,BA,SIRI,27/12/2016,19:00:00,SIM,FINALIZADA,A-173/CENIPA/2016,SIM,2017-05-26,,
66221,66221,66221,66221,ACIDENTE,GUARAPARI,ES,SNGA,28/12/2016,19:00:00,SIM,FINALIZADA,A-174/CENIPA/2016,SIM,2018-05-10,,
66695,66695,66695,66695,INCIDENTE,LUZIÂNIA,GO,SWUZ,28/12/2016,17:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
66759,66759,66759,66759,INCIDENTE,BARRO ALTO,GO,****,30/12/2016,20:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
66198,66198,66198,66198,ACIDENTE,CORINTO,MG,****,31/12/2016,17:00:00,SIM,FINALIZADA,A-176/CENIPA/2016,SIM,2021-12-30,,
66204,66204,66204,66204,ACIDENTE,URUGUAIANA,RS,****,31/12/2016,20:00:00,SIM,FINALIZADA,A-175/CENIPA/2016,SIM,2017-08-01,,
66199,66199,66199,66199,INCIDENTE,RIO DE JANEIRO,RJ,****,03/01/2017,12:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
66203,66203,66203,66203,ACIDENTE,PALMARES DO SUL,RS,****,03/01/2017,13:00:00,SIM,FINALIZADA,A-001/CENIPA/2017,SIM,2017-10-27,,
66223,66223,66223,66223,ACIDENTE,MONTIVIDIU,GO,####,04/01/2017,14:00:00,SIM,FINALIZADA,A-002/CENIPA/2017,SIM,2020-04-22,,
66215,66215,66215,66215,ACIDENTE,GUARAPUAVA,PR,****,05/01/2017,12:30:00,SIM,FINALIZADA,A-003/CENIPA/2017,SIM,2017-08-01,,
66222,66222,66222,66222,INCIDENTE GRAVE,TAPES,RS,****,05/01/2017,19:40:00,SIM,FINALIZADA,IG-005/CENIPA/2017,SIM,2019-05-16,,
66244,66244,66244,66244,ACIDENTE,TANGARÁ DA SERRA,MT,SDVI,05/01/2017,14:20:00,SIM,FINALIZADA,A-004/CENIPA/2017,SIM,2019-10-28,,
66247,66247,66247,66247,ACIDENTE,URUGUAIANA,RS,****,06/01/2017,12:30:00,SIM,FINALIZADA,A-006/CENIPA/2017,SIM,2020-03-11,,
66216,66216,66216,66216,INCIDENTE GRAVE,RIO BRILHANTE,MS,****,07/01/2017,12:30:00,SIM,FINALIZADA,IG-007/CENIPA/2017,SIM,2017-08-01,,
66250,66250,66250,66250,INCIDENTE,CURITIBA,PR,SBCT,10/01/2017,18:16:00,SIM,FINALIZADA,***,NÃO,NULL,,
66253,66253,66253,66253,ACIDENTE,RIO GRANDE,RS,****,11/01/2017,10:50:00,SIM,FINALIZADA,A-008/CENIPA/2017,SIM,2017-06-22,,
66261,66261,66261,66261,INCIDENTE,SÃO LOURENÇO,MG,SNLO,12/01/2017,12:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
66265,66265,66265,66265,ACIDENTE,BURITAMA,SP,****,13/01/2017,16:00:00,SIM,FINALIZADA,A-009/CENIPA/2017,SIM,2017-10-27,,
66271,66271,66271,66271,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,13/01/2017,14:45:00,SIM,FINALIZADA,***,NÃO,NULL,,
66262,66262,66262,66262,ACIDENTE,SANTANA DO ARAGUAIA,PA,****,14/01/2017,13:00:00,SIM,FINALIZADA,A-011/CENIPA/2017,SIM,2018-07-27,,
66270,66270,66270,66270,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,14/01/2017,15:06:00,SIM,FINALIZADA,***,NÃO,NULL,,
66274,66274,66274,66274,ACIDENTE,QUERÊNCIA DO NORTE,PR,****,14/01/2017,19:00:00,SIM,FINALIZADA,A-010/CENIPA/2017,SIM,2017-11-30,,
66272,66272,66272,66272,ACIDENTE,MOGI MIRIM,SP,SDMJ,15/01/2017,11:00:00,***,NULL,NULL,NÃO,NULL,,
66263,66263,66263,66263,INCIDENTE,SÃO PAULO,SP,SBMT,16/01/2017,12:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
66282,66282,66282,66282,ACIDENTE,MONTE DO CARMO,TO,****,17/01/2017,10:00:00,SIM,FINALIZADA,A-012/CENIPA/2017,SIM,2019-10-28,,
66278,66278,66278,66278,ACIDENTE,CAMOCIM,CE,****,18/01/2017,09:45:00,SIM,NULL,NULL,NÃO,NULL,,
66281,66281,66281,66281,INCIDENTE,ARACAJU,SE,SBAR,18/01/2017,11:43:00,SIM,FINALIZADA,***,NÃO,NULL,,
66301,66301,66301,66301,INCIDENTE,GUARULHOS,SP,SBGR,18/01/2017,15:47:00,SIM,FINALIZADA,***,NÃO,NULL,,
66287,66287,66287,66287,INCIDENTE,ITUPEVA,SP,SBJD,19/01/2017,15:20:00,SIM,FINALIZADA,***,NÃO,NULL,,
66309,66309,66309,66309,ACIDENTE,PARATY,RJ,SDTK,19/01/2017,15:30:00,SIM,FINALIZADA,A-013/CENIPA/2017,SIM,2018-01-16,,
66290,66290,66290,66290,ACIDENTE,NOVO PROGRESSO,PA,****,20/01/2017,16:24:00,NULL,FINALIZADA,A-014/CENIPA/2017,SIM,2020-03-11,,
66298,66298,66298,66298,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,20/01/2017,10:04:00,SIM,FINALIZADA,***,NÃO,NULL,,
66300,66300,66300,66300,INCIDENTE,BRASÍLIA,DF,SBBR,22/01/2017,01:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
66310,66310,66310,66310,ACIDENTE,CAPITÓLIO,MG,****,22/01/2017,18:00:00,NULL,FINALIZADA,A-015/CENIPA/2017,SIM,2020-10-29,,
66349,66349,66349,66349,ACIDENTE,CAÇU,GO,****,24/01/2017,19:45:00,SIM,FINALIZADA,A-052/CENIPA/2017,SIM,2018-09-04,,
66329,66329,66329,66329,INCIDENTE,VITÓRIA,ES,SBVT,26/01/2017,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
66321,66321,66321,66321,INCIDENTE,MACAÉ,RJ,SBME,28/01/2017,14:19:00,SIM,FINALIZADA,***,NÃO,NULL,,
66323,66323,66323,66323,INCIDENTE GRAVE,SALVADOR,BA,SBSV,28/01/2017,13:58:00,NULL,ATIVA,IG-016/CENIPA/2017,NÃO,NULL,,
66324,66324,66324,66324,ACIDENTE,SOCORRO,SP,****,28/01/2017,12:50:00,SIM,NULL,NULL,NÃO,NULL,,
66325,66325,66325,66325,INCIDENTE,FOZ DO IGUAÇU,PR,SBFI,30/01/2017,17:15:00,SIM,FINALIZADA,***,NÃO,NULL,,
66332,66332,66332,66332,ACIDENTE,GUAÍBA,RS,****,01/02/2017,11:50:00,SIM,FINALIZADA,A-017/CENIPA/2017,SIM,2019-04-08,,
66333,66333,66333,66333,ACIDENTE,SERTANÓPOLIS,PR,SSSZ,03/02/2017,07:20:00,SIM,FINALIZADA,A-018/CENIPA/2017,SIM,2017-08-01,,
66368,66368,66368,66368,INCIDENTE,BELÉM,PA,SBJC,03/02/2017,15:12:00,SIM,FINALIZADA,***,NÃO,NULL,,
66385,66385,66385,66385,INCIDENTE,CURITIBA,PR,SBCT,03/02/2017,14:13:00,SIM,FINALIZADA,***,NÃO,NULL,,
66335,66335,66335,66335,ACIDENTE,SÃO SEPÉ,RS,****,04/02/2017,11:20:00,SIM,FINALIZADA,A-020/CENIPA/2017,SIM,2018-12-04,,
66350,66350,66350,66350,INCIDENTE GRAVE,REDENÇÃO,PA,SNDC,04/02/2017,09:30:00,SIM,FINALIZADA,IG-019/CENIPA/2017,SIM,2018-09-04,,
66352,66352,66352,66352,ACIDENTE,RESTINGA SECA,RS,****,04/02/2017,20:30:00,SIM,FINALIZADA,A-021/CENIPA/2017,SIM,2020-05-29,,
66362,66362,66362,66362,ACIDENTE,SÃO DESIDÉRIO,BA,****,04/02/2017,13:30:00,SIM,FINALIZADA,A-022/CENIPA/2017,SIM,2017-05-26,,
66409,66409,66409,66409,INCIDENTE,BARRA VELHA,SC,****,04/02/2017,11:41:00,SIM,FINALIZADA,***,NÃO,NULL,,
66378,66378,66378,66378,ACIDENTE,ITAITUBA,PA,SNMD,05/02/2017,00:00:00,SIM,FINALIZADA,A-023/CENIPA/2017,SIM,2017-05-02,,
66334,66334,66334,66334,ACIDENTE,IPUÃ,SP,****,06/02/2017,09:00:00,SIM,FINALIZADA,A-024/CENIPA/2017,SIM,2017-10-27,,
66382,66382,66382,66382,INCIDENTE,RIO DE JANEIRO,RJ,****,07/02/2017,11:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
66394,66394,66394,66394,ACIDENTE,CARAVELAS,BA,SJNQ,08/02/2017,12:50:00,SIM,FINALIZADA,A-025/CENIPA/2017,SIM,2017-05-02,,
66395,66395,66395,66395,INCIDENTE GRAVE,GUARULHOS,SP,SBBR,09/02/2017,00:11:00,SIM,ATIVA,IG-026/CENIPA/2017,NÃO,NULL,,
66397,66397,66397,66397,ACIDENTE,SANTARÉM,PA,****,09/02/2017,19:40:00,SIM,NULL,NULL,NÃO,NULL,,
66405,66405,66405,66405,INCIDENTE,SÃO PAULO,SP,SDIH,10/02/2017,13:39:00,SIM,FINALIZADA,***,NÃO,NULL,,
66406,66406,66406,66406,ACIDENTE,BOTUCATU,SP,****,11/02/2017,20:00:00,SIM,NULL,NULL,NÃO,NULL,,
66437,66437,66437,66437,INCIDENTE,BELO HORIZONTE,MG,SBBH,11/02/2017,16:00:00,SIM,FINALIZADA,***,NÃO,NULL,,
66414,66414,66414,66414,INCIDENTE,COLATINA,ES,SNCX,13/02/2017,12:30:00,SIM,FINALIZADA,***,NÃO,NULL,,
66412,66412,66412,66412,INCIDENTE,NORTELÂNDIA,MT,SWRZ,15/02/2017,12:32:00,SIM,FINALIZADA,***,NÃO,NULL,,
